radians,center,pos_1,pos_2,type,degrees,map_file,PE,object,isFiller,outdoors_response,stimulus,old_new,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,location_loop.thisRepN,location_loop.thisTrialN,location_loop.thisN,location_loop.thisIndex,instructions_text.started,key_resp.started,key_resp.keys,key_resp.rt,conf_resp_2.started,conf_prompt_2.started,conf.started,conf_7.started,conf_8.started,conf_9.started,conf_10.started,conf_11.started,conf_resp_2.keys,conf_resp_2.rt,Instr_4_text.started,Instr_4_resp.started,Instr_4_resp.keys,Instr_4_resp.rt,final_instr_resp.started,instruction_final_text.started,final_instr_resp.keys,final_instr_resp.rt,text_4.started,image_feedb_2.started,conf_resp.started,conf_prompt.started,conf_1.started,conf_2.started,conf_3.started,conf_4.started,conf_5.started,conf_6.started,conf_resp.keys,conf_resp.rt,text_4.stopped,image_2.started,predict_prompt.started,line.started,response,key_resp_2.keys,key_resp_2.rt,instructions_text_2.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,participant,date,expName,psychopyVersion,frameRate,
3.1847430795494,196.588235294118,286.588235294118,106.588235294118,low,182.564889910475,maps/google_map_1.png,14.0233453836423,objects/1/1_41.jpg,0.0,indoors,FloppyDisk.jpg,old,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
1.96677191954934,106.588235294118,196.588235294118,16.5882352941177,low,112.744887107924,maps/google_map_1.png,6.15665181380602,objects/1/1_3.jpg,0.0,outdoors,Pig.jpg,old,0,69,69,69,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,231.21429699999862,230.30657529999735,230.30657529999735,230.30657529999735,230.30657529999735,230.30657529999735,230.30657529999735,230.30657529999735,230.30657529999735,230.30657529999735,6,0.8929078000073787,231.56486049999512,231.56486049999512,231.56486049999512,231.56486049999512,155.0,['return'],[1.1212893000047188],,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
1.96677191954934,106.588235294118,196.588235294118,16.5882352941177,low,112.744887107924,maps/google_map_1.png,6.15665181380602,objects/1/1_3.jpg,0.0,outdoors,Pig.jpg,old,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
0.227950513538749,106.588235294118,286.588235294118,10.0504201680672,singletons,13.0672268907563,maps/google_map_1.png,None,objects/1/1_119.jpg,0.0,outdoors,Archery_ArrowsBows.jpg,old,0,70,70,70,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,233.6812146999946,232.96587569999974,232.96587569999974,232.96587569999974,232.96587569999974,232.96587569999974,232.96587569999974,232.96587569999974,232.96587569999974,232.96587569999974,6,0.6999348000026657,234.03211989999545,234.03211989999545,234.03211989999545,234.03211989999545,296.5,['return'],[1.239625000001979],,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
0.227950513538749,106.588235294118,286.588235294118,10.0504201680672,singletons,13.0672268907563,maps/google_map_1.png,None,objects/1/1_119.jpg,0.0,outdoors,Archery_ArrowsBows.jpg,old,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
None,None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_134.jpg,None,outdoors,Scorpion.jpg,new,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,236.88948929999606,235.54049069999746,235.54049069999746,235.54049069999746,235.54049069999746,235.54049069999746,235.54049069999746,235.54049069999746,235.54049069999746,235.54049069999746,1,1.335077600000659,237.13119489999372,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
None,None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_1.jpg,None,indoors,Cast.jpg,new,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,238.42297459999827,237.38273049999407,237.38273049999407,237.38273049999407,237.38273049999407,237.38273049999407,237.38273049999407,237.38273049999407,237.38273049999407,237.38273049999407,1,1.0318532000019331,238.66450029999396,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
None,None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_40.jpg,None,outdoors,TrapAnimal.jpg,new,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,239.51456869999674,238.92348199999833,238.92348199999833,238.92348199999833,238.92348199999833,238.92348199999833,238.92348199999833,238.92348199999833,238.92348199999833,238.92348199999833,1,0.5768827000065357,239.75638079999771,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
6.06234695739797,196.588235294118,286.588235294118,106.588235294118,high,347.523073990966,maps/google_map_1.png,150.934838696849,objects/1/1_72.jpg,0.0,outdoors,Sheep.jpg,old,0,74,74,74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,240.6646127999993,240.01684209999803,240.01684209999803,240.01684209999803,240.01684209999803,240.01684209999803,240.01684209999803,240.01684209999803,240.01684209999803,240.01684209999803,1,0.6382076000008965,241.01505629999883,241.01505629999883,241.01505629999883,241.01505629999883,216.0,['return'],[1.1872646000047098],,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
6.06234695739797,196.588235294118,286.588235294118,106.588235294118,high,347.523073990966,maps/google_map_1.png,150.934838696849,objects/1/1_72.jpg,0.0,outdoors,Sheep.jpg,old,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
3.66746988636194,106.588235294118,196.588235294118,16.5882352941177,medium,210.237127243678,maps/google_map_1.png,103.64889194956,objects/1/1_28.jpg,0.0,outdoors,Boat_Sail.jpg,old,0,75,75,75,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,243.51471509999828,242.4722597,242.4722597,242.4722597,242.4722597,242.4722597,242.4722597,242.4722597,242.4722597,242.4722597,4,1.0323022000011406,243.86805999999342,243.86805999999342,243.86805999999342,243.86805999999342,265.5,['return'],[0.63573069999984],,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
3.66746988636194,106.588235294118,196.588235294118,16.5882352941177,medium,210.237127243678,maps/google_map_1.png,103.64889194956,objects/1/1_28.jpg,0.0,outdoors,Boat_Sail.jpg,old,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
5.60310836795936,196.588235294118,286.588235294118,106.588235294118,medium,321.197294978562,maps/google_map_1.png,124.609059684444,objects/1/1_64.jpg,0.0,indoors,Calculator.jpg,old,0,76,76,76,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,246.21466399999917,244.77403959999356,244.77403959999356,244.77403959999356,244.77403959999356,244.77403959999356,244.77403959999356,244.77403959999356,244.77403959999356,244.77403959999356,6,1.4300364000009722,246.56576929999574,246.56576929999574,246.56576929999574,246.56576929999574,289.5,['return'],[2.3400576999993064],,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
5.60310836795936,196.588235294118,286.588235294118,106.588235294118,medium,321.197294978562,maps/google_map_1.png,124.609059684444,objects/1/1_64.jpg,0.0,indoors,Calculator.jpg,old,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
3.59756981419156,196.588235294118,286.588235294118,106.588235294118,low,206.230116737096,maps/google_map_1.png,9.64188144297793,objects/1/1_113.jpg,0.0,indoors,Toilet.jpg,old,0,77,77,77,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,250.21458359999815,249.17287399999623,249.17287399999623,249.17287399999623,249.17287399999623,249.17287399999623,249.17287399999623,249.17287399999623,249.17287399999623,249.17287399999623,6,1.0304027000020142,250.56578139999328,250.56578139999328,250.56578139999328,250.56578139999328,170.0,['return'],[0.8165201000010711],,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
3.59756981419156,196.588235294118,286.588235294118,106.588235294118,low,206.230116737096,maps/google_map_1.png,9.64188144297793,objects/1/1_113.jpg,0.0,indoors,Toilet.jpg,old,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
None,None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_37.jpg,None,indoors,Spoon_WoodenLight.jpg,new,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,252.80634219999774,251.64140749999933,251.64140749999933,251.64140749999933,251.64140749999933,251.64140749999933,251.64140749999933,251.64140749999933,251.64140749999933,251.64140749999933,1,1.153848600006313,253.04817689999618,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
1.2278543417367,106.588235294118,106.588235294118,106.588235294118,singletons,70.3865546218487,maps/google_map_1.png,None,objects/1/1_31.jpg,0.0,indoors,RugRoled.jpg,old,0,79,79,79,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,254.48971909999818,253.31050109999342,253.31050109999342,253.31050109999342,253.31050109999342,253.31050109999342,253.31050109999342,253.31050109999342,253.31050109999342,253.31050109999342,5,1.168410500009486,254.8447773999942,254.8447773999942,254.8447773999942,254.8447773999942,144.5,['return'],[0.9182445999977062],,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
1.2278543417367,106.588235294118,106.588235294118,106.588235294118,singletons,70.3865546218487,maps/google_map_1.png,None,objects/1/1_31.jpg,0.0,indoors,RugRoled.jpg,old,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
2.38563772175537,106.588235294118,16.5882352941177,106.588235294118,singletons,136.756302521008,maps/google_map_1.png,None,objects/1/1_99.jpg,0.0,indoors,Toy_DollHomeMade.jpg,old,0,80,80,80,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,257.1564655999973,256.02417619999324,256.02417619999324,256.02417619999324,256.02417619999324,256.02417619999324,256.02417619999324,256.02417619999324,256.02417619999324,256.02417619999324,6,1.1231838000021526,257.50856360000034,257.50856360000034,257.50856360000034,257.50856360000034,159.5,['return'],[2.344562500002212],,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
2.38563772175537,106.588235294118,16.5882352941177,106.588235294118,singletons,136.756302521008,maps/google_map_1.png,None,objects/1/1_99.jpg,0.0,indoors,Toy_DollHomeMade.jpg,old,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
None,None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_6.jpg,None,outdoors,Bicycle_Kids.jpg,new,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,261.4563899999994,260.1306463000001,260.1306463000001,260.1306463000001,260.1306463000001,260.1306463000001,260.1306463000001,260.1306463000001,260.1306463000001,260.1306463000001,1,1.3116851000013412,261.6981818999993,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
None,None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_17.jpg,None,outdoors,ManholeCover.jpg,new,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,262.5230980999986,261.96141139999963,261.96141139999963,261.96141139999963,261.96141139999963,261.96141139999963,261.96141139999963,261.96141139999963,261.96141139999963,261.96141139999963,1,0.5464289000010467,262.7649769999989,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
None,None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_46.jpg,None,indoors,Blanket.jpg,new,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,263.5931965999989,263.02407559999847,263.02407559999847,263.02407559999847,263.02407559999847,263.02407559999847,263.02407559999847,263.02407559999847,263.02407559999847,263.02407559999847,1,0.5599554000073113,263.8397904999947,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
1.74190397752487,106.588235294118,196.588235294118,16.5882352941177,low,99.8543681383682,maps/google_map_1.png,6.73386715574942,objects/1/1_109.jpg,0.0,outdoors,Camel_Dromedary.jpg,old,0,84,84,84,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,264.97318419999647,264.09189689999766,264.09189689999766,264.09189689999766,264.09189689999766,264.09189689999766,264.09189689999766,264.09189689999766,264.09189689999766,264.09189689999766,5,0.8674271000054432,265.3299490999998,265.3299490999998,265.3299490999998,265.3299490999998,60.5,['return'],[0.7966656000062358],,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
1.74190397752487,106.588235294118,196.588235294118,16.5882352941177,low,99.8543681383682,maps/google_map_1.png,6.73386715574942,objects/1/1_109.jpg,0.0,outdoors,Camel_Dromedary.jpg,old,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
1.78332170123487,106.588235294118,196.588235294118,16.5882352941177,low,102.228632554865,maps/google_map_1.png,4.35960273925228,objects/1/1_10.jpg,0.0,outdoors,Fish_Rockbass.jpg,old,0,85,85,85,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,267.2148522999996,266.3894147999963,266.3894147999963,266.3894147999963,266.3894147999963,266.3894147999963,266.3894147999963,266.3894147999963,266.3894147999963,266.3894147999963,6,0.8104581000006874,267.5704119000002,267.5704119000002,267.5704119000002,267.5704119000002,134.0,['return'],[1.052284300007159],,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
1.78332170123487,106.588235294118,196.588235294118,16.5882352941177,low,102.228632554865,maps/google_map_1.png,4.35960273925228,objects/1/1_10.jpg,0.0,outdoors,Fish_Rockbass.jpg,old,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
None,None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_36.jpg,None,outdoors,Window.jpg,new,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,,270.30654219999997,268.88268699999753,268.88268699999753,268.88268699999753,268.88268699999753,268.88268699999753,268.88268699999753,268.88268699999753,268.88268699999753,268.88268699999753,1,1.4157844000001205,270.54812619999575,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
None,None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_108.jpg,None,indoors,Tube_Paint.jpg,new,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,271.2981878999999,270.8078883999988,270.8078883999988,270.8078883999988,270.8078883999988,270.8078883999988,270.8078883999988,270.8078883999988,270.8078883999988,270.8078883999988,1,0.4815946000016993,271.5398936999991,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
4.15812335713053,106.588235294118,196.588235294118,16.5882352941177,medium,238.363759325954,maps/google_map_1.png,131.775524031837,objects/1/1_130.jpg,0.0,indoors,ToothBrush.jpg,old,0,88,88,88,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,272.1982089999947,271.7885793999958,271.7885793999958,271.7885793999958,271.7885793999958,271.7885793999958,271.7885793999958,271.7885793999958,271.7885793999958,271.7885793999958,1,0.39697590000287164,272.5503682999988,272.5503682999988,272.5503682999988,272.5503682999988,203.0,['return'],[1.6457572000072105],,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
4.15812335713053,106.588235294118,196.588235294118,16.5882352941177,medium,238.363759325954,maps/google_map_1.png,131.775524031837,objects/1/1_130.jpg,0.0,indoors,ToothBrush.jpg,old,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
4.75383099906629,196.588235294118,16.5882352941177,76.4201680672269,singletons,272.512605042017,maps/google_map_1.png,None,objects/1/1_137.jpg,0.0,indoors,Tape_Clear.jpg,old,0,89,89,89,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,275.1815650999997,274.46427689999837,274.46427689999837,274.46427689999837,274.46427689999837,274.46427689999837,274.46427689999837,274.46427689999837,274.46427689999837,274.46427689999837,1,0.7068312000046717,275.5335739000002,275.5335739000002,275.5335739000002,275.5335739000002,124.5,['return'],[0.9793047000057413],,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
4.75383099906629,196.588235294118,16.5882352941177,76.4201680672269,singletons,272.512605042017,maps/google_map_1.png,None,objects/1/1_137.jpg,0.0,indoors,Tape_Clear.jpg,old,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
5.27685401312294,196.588235294118,286.588235294118,106.588235294118,medium,302.494816038895,maps/google_map_1.png,105.906580744777,objects/1/1_46.jpg,0.0,outdoors,Hat_Cowboy.jpg,old,0,90,90,90,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,279.38166259999707,276.7728096999999,276.7728096999999,276.7728096999999,276.7728096999999,276.7728096999999,276.7728096999999,276.7728096999999,276.7728096999999,276.7728096999999,6,2.5939687000063714,279.73437790000025,279.73437790000025,279.73437790000025,279.73437790000025,309.5,['return'],[0.8227456000022357],,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
5.27685401312294,196.588235294118,286.588235294118,106.588235294118,medium,302.494816038895,maps/google_map_1.png,105.906580744777,objects/1/1_46.jpg,0.0,outdoors,Hat_Cowboy.jpg,old,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
3.65207164922482,106.588235294118,196.588235294118,16.5882352941177,medium,209.354425751741,maps/google_map_1.png,102.766190457623,objects/1/1_57.jpg,0.0,outdoors,Hat_Hard.jpg,old,0,91,91,91,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,281.68165880000015,280.8329182999951,280.8329182999951,280.8329182999951,280.8329182999951,280.8329182999951,280.8329182999951,280.8329182999951,280.8329182999951,280.8329182999951,6,0.837356500000169,282.03328549999424,282.03328549999424,282.03328549999424,282.03328549999424,198.0,['return'],[0.8302722000080394],,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
3.65207164922482,106.588235294118,196.588235294118,16.5882352941177,medium,209.354425751741,maps/google_map_1.png,102.766190457623,objects/1/1_57.jpg,0.0,outdoors,Hat_Hard.jpg,old,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
6.0694939309057,196.588235294118,106.588235294118,323.798319327731,singletons,347.932773109244,maps/google_map_1.png,None,objects/1/1_34.jpg,0.0,indoors,Ruler_Wooden.jpg,old,0,92,92,92,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,284.6899931999942,283.1321303000004,283.1321303000004,283.1321303000004,283.1321303000004,283.1321303000004,283.1321303000004,283.1321303000004,283.1321303000004,283.1321303000004,1,1.5435373000073014,285.03961799999524,285.03961799999524,285.03961799999524,285.03961799999524,197,['return'],[1.0097727000029408],,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
6.0694939309057,196.588235294118,106.588235294118,323.798319327731,singletons,347.932773109244,maps/google_map_1.png,None,objects/1/1_34.jpg,0.0,indoors,Ruler_Wooden.jpg,old,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
4.46141503514009,106.588235294118,196.588235294118,16.5882352941177,high,255.749906472999,maps/google_map_1.png,149.161671178881,objects/1/1_105.jpg,0.0,outdoors,Hippopotamus.jpg,old,0,93,93,93,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,287.5400240999952,286.3157124999998,286.3157124999998,286.3157124999998,286.3157124999998,286.3157124999998,286.3157124999998,286.3157124999998,286.3157124999998,286.3157124999998,1,1.2155245000030845,287.88974819999567,287.88974819999567,287.88974819999567,287.88974819999567,95.5,['return'],[1.0411679000026197],,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
4.46141503514009,106.588235294118,196.588235294118,16.5882352941177,high,255.749906472999,maps/google_map_1.png,149.161671178881,objects/1/1_105.jpg,0.0,outdoors,Hippopotamus.jpg,old,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
None,None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_126.jpg,None,indoors,Playdoh.jpg,new,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,,,,,289.9316503999944,289.1914598000003,289.1914598000003,289.1914598000003,289.1914598000003,289.1914598000003,289.1914598000003,289.1914598000003,289.1914598000003,289.1914598000003,1,0.7277692999996361,290.17341089999536,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
5.25830009911195,106.588235294118,196.588235294118,16.5882352941177,high,301.431215872659,maps/google_map_1.png,165.157019421458,objects/1/1_103.jpg,0.0,outdoors,Stone_Spa.jpg,old,0,95,95,95,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,291.5148337999999,290.4326998999968,290.4326998999968,290.4326998999968,290.4326998999968,290.4326998999968,290.4326998999968,290.4326998999968,290.4326998999968,290.4326998999968,6,1.0726560000039171,291.8659480999995,291.8659480999995,291.8659480999995,291.8659480999995,327.5,['return'],[0.7835667000035755],,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
5.25830009911195,106.588235294118,196.588235294118,16.5882352941177,high,301.431215872659,maps/google_map_1.png,165.157019421458,objects/1/1_103.jpg,0.0,outdoors,Stone_Spa.jpg,old,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
None,None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_137.jpg,None,outdoors,Wheelbarrow_Green.jpg,new,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,293.6482191999967,292.91386009999405,292.91386009999405,292.91386009999405,292.91386009999405,292.91386009999405,292.91386009999405,292.91386009999405,292.91386009999405,292.91386009999405,1,0.7227915000039502,293.8903152999992,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
None,None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_72.jpg,None,indoors,Binder.jpg,new,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,,294.7484625999932,294.14985189999425,294.14985189999425,294.14985189999425,294.14985189999425,294.14985189999425,294.14985189999425,294.14985189999425,294.14985189999425,294.14985189999425,1,0.5893617999972776,294.99011219999375,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
None,None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_64.jpg,None,outdoors,Shark_GreatWhite.jpg,new,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,,295.9567398999934,295.24757219999447,295.24757219999447,295.24757219999447,295.24757219999447,295.24757219999447,295.24757219999447,295.24757219999447,295.24757219999447,295.24757219999447,1,0.6940488000036567,296.1985140999968,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
None,None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_20.jpg,None,outdoors,Squid_Pink.jpg,new,0,99,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,297.3399642999939,296.4508855999957,296.4508855999957,296.4508855999957,296.4508855999957,296.4508855999957,296.4508855999957,296.4508855999957,296.4508855999957,296.4508855999957,1,0.8796197999981814,297.58187099999486,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
None,None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_73.jpg,None,outdoors,WaterWell.jpg,new,0,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,304.2902071999997,297.841961099999,297.841961099999,297.841961099999,297.841961099999,297.841961099999,297.841961099999,297.841961099999,297.841961099999,297.841961099999,1,6.436308700001973,304.5320195999957,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
None,None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_135.jpg,None,indoors,ComputerKeyboard_F1.jpg,new,0,101,101,101,,,,,,,,,,,,,,,,,,,,,,,,,,,305.34843089999777,304.7899069999985,304.7899069999985,304.7899069999985,304.7899069999985,304.7899069999985,304.7899069999985,304.7899069999985,304.7899069999985,304.7899069999985,1,0.5490310000022873,305.5900846000004,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
None,None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_71.jpg,None,outdoors,PumiceStone.jpg,new,0,102,102,102,,,,,,,,,,,,,,,,,,,,,,,,,,,306.75689739999507,305.85279399999854,305.85279399999854,305.85279399999854,305.85279399999854,305.85279399999854,305.85279399999854,305.85279399999854,305.85279399999854,305.85279399999854,1,0.8894955000068876,307.00108239999827,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
None,None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_31.jpg,None,outdoors,Bark.jpg,new,0,103,103,103,,,,,,,,,,,,,,,,,,,,,,,,,,,307.79869029999827,307.26028829999996,307.26028829999996,307.26028829999996,307.26028829999996,307.26028829999996,307.26028829999996,307.26028829999996,307.26028829999996,307.26028829999996,1,0.5238632000036887,308.04042249999475,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
None,None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_4.jpg,None,outdoors,Hoverboard.jpg,new,0,104,104,104,,,,,,,,,,,,,,,,,,,,,,,,,,,312.27376929999446,308.3010165999949,308.3010165999949,308.3010165999949,308.3010165999949,308.3010165999949,308.3010165999949,308.3010165999949,308.3010165999949,308.3010165999949,1,3.9605945000002976,312.51534399999946,,,,,,,,,,,194,2022-12-23_11h05.26.540,PEmem_Phase-02_retrieval,2022.2.4,None,
