"","radians","pos_1","pos_2","type","degrees","map_file","PE","object","isFiller","outdoors_response","stimulus","old_new","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","location_loop.thisRepN","location_loop.thisTrialN","location_loop.thisN","location_loop.thisIndex","instructions_text.started","key_resp.started","key_resp.keys","key_resp.rt","Instructions_2_text.started","instr_2_resp.started","instr_2_resp.keys","instr_2_resp.rt","Instructions_3_text.started","Instr_3_resp.started","Instr_3_resp.keys","Instr_3_resp.rt","Instr_4_text.started","Instr_4_resp.started","Instr_4_resp.keys","Instr_4_resp.rt","text_4.started","image_feedb.started","recog_resp.started","recog_prompt.started","recog_option_left.started","recog_option_right.started","recog_resp.keys","recog_resp.rt","image_feedb_2.started","conf_resp.started","conf_prompt.started","conf_1.started","conf_2.started","conf_3.started","conf_4.started","conf_5.started","conf_6.started","conf_resp.keys","conf_resp.rt","text_4.stopped","image_2.started","predict_prompt.started","line.started","response","key_resp_2.keys","key_resp_2.rt","instructions_text_2.started","key_resp_3.started","key_resp_3.keys","key_resp_3.rt","participant","date","expName","psychopyVersion","frameRate","X","recog_acc"
"110","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_19.jpg","None","outdoors","Goat.jpg","new",0,68,68,68,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,655.726362709,646.126507041998,646.126507041998,646.126507041998,646.126507041998,646.126507041998,"left",6.26177379100409,652.674988750005,652.674988750005,652.674988750005,652.674988750005,652.674988750005,652.674988750005,652.674988750005,652.674988750005,652.674988750005,5,3.03021633299795,655.977020375001,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"111","3.20556994268232","148.319327731092","328.319327731092","medium","183.75878652319","maps/google_map_1.png","125.43945879209801","objects/1/1_62.jpg","0.0","outdoors","Seashell_AlternateTellin.jpg","old",0,69,69,69,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,661.810025416999,656.226459625002,656.226459625002,656.226459625002,656.226459625002,656.226459625002,"left",3.50925983300112,660.027702708998,660.027702708998,660.027702708998,660.027702708998,660.027702708998,660.027702708998,660.027702708998,660.027702708998,660.027702708998,6,1.75603079099528,662.275299542001,662.275299542001,662.275299542001,662.275299542001,206.5,"['return']","[3.899555208001402]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"113","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_35.jpg","None","indoors","Hotdog_Weiner.jpg","new",0,70,70,70,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,674.209752791998,666.444749417002,666.444749417002,666.444749417002,666.444749417002,666.444749417002,"right",5.22632712499762,671.958149709004,671.958149709004,671.958149709004,671.958149709004,671.958149709004,671.958149709004,671.958149709004,671.958149709004,671.958149709004,1,2.23093620799773,674.4608075,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"114","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_88.jpg","None","indoors","Puzzle_Piece.jpg","new",0,71,71,71,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,676.643688417003,674.709872584004,674.709872584004,674.709872584004,674.709872584004,674.709872584004,"right",1.14917704099207,676.142823250004,676.142823250004,676.142823250004,676.142823250004,676.142823250004,676.142823250004,676.142823250004,676.142823250004,676.142823250004,1,0.472852208004042,676.894060416998,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"115","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_94.jpg","None","outdoors","Playground.jpg","new",0,72,72,72,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,679.527351959005,677.143539959005,677.143539959005,677.143539959005,677.143539959005,677.143539959005,"right",1.43061941599444,678.860869249998,678.860869249998,678.860869249998,678.860869249998,678.860869249998,678.860869249998,678.860869249998,678.860869249998,678.860869249998,1,0.642991832995904,679.777542249998,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"116","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_6.jpg","None","outdoors","Dragonfly.jpg","new",0,73,73,73,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,682.027128417001,680.026736125001,680.026736125001,680.026736125001,680.026736125001,680.026736125001,"right",1.09523004099901,681.409901459003,681.409901459003,681.409901459003,681.409901459003,681.409901459003,681.409901459003,681.409901459003,681.409901459003,681.409901459003,1,0.599377708000247,682.277533209002,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"117","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_47.jpg","None","indoors","Handbag.jpg","new",0,74,74,74,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,684.744291875002,682.526955417001,682.526955417001,682.526955417001,682.526955417001,682.526955417001,"right",1.39760191700043,684.209750084003,684.209750084003,684.209750084003,684.209750084003,684.209750084003,684.209750084003,684.209750084003,684.209750084003,684.209750084003,1,0.51319245799823,684.994377499999,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"118","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_143.jpg","None","indoors","Heater_ElectricPortable.jpg","new",0,75,75,75,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,686.760935042003,685.244217250001,685.244217250001,685.244217250001,685.244217250001,685.244217250001,"right",0.813882249996823,686.341327834001,686.341327834001,686.341327834001,686.341327834001,686.341327834001,686.341327834001,686.341327834001,686.341327834001,686.341327834001,1,0.392162873999041,687.010731125003,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"119","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_44.jpg","None","outdoors","Bicycle_Kids.jpg","new",0,76,76,76,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,689.361210374998,687.260379749998,687.260379749998,687.260379749998,687.260379749998,687.260379749998,"right",1.02308554099727,688.575625834004,688.575625834004,688.575625834004,688.575625834004,688.575625834004,688.575625834004,688.575625834004,688.575625834004,688.575625834004,1,0.757994082996447,689.611114167004,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"120","5.59613573700786","71.8991596638655","251.89915966386602","low","320.797590019559","maps/google_map_1.png","21.1015696443065","objects/1/1_48.jpg","0.0","outdoors","Toy_Lizard.jpg","old",0,77,77,77,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,703.261406500002,689.860240624999,689.860240624999,689.860240624999,689.860240624999,689.860240624999,"left",5.62720275000174,695.775890000004,695.775890000004,695.775890000004,695.775890000004,695.775890000004,695.775890000004,695.775890000004,695.775890000004,695.775890000004,6,7.46712137499708,695.775890000004,703.740410334001,703.740410334001,703.740410334001,229.5,"['return']","[2.6944662909954786]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"122","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_46.jpg","None","outdoors","PlayerFootball.jpg","new",0,78,78,78,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,710.077791417003,706.694498750003,706.694498750003,706.694498750003,706.694498750003,706.694498750003,"right",1.87730083300266,708.858226791999,708.858226791999,708.858226791999,708.858226791999,708.858226791999,708.858226791999,708.858226791999,708.858226791999,708.858226791999,1,1.18750558300235,710.328078375001,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"123","5.84035167694754","71.8991596638655","251.89915966386602","low","334.797229888712","maps/google_map_1.png","7.10192977515327","objects/1/1_106.jpg","0.0","indoors","PotatoMasher_Grate.jpg","old",0,79,79,79,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,716.944841459001,710.576350292002,710.576350292002,710.576350292002,710.576350292002,710.576350292002,"left",3.49842645799799,714.359199084,714.359199084,714.359199084,714.359199084,714.359199084,714.359199084,714.359199084,714.359199084,714.359199084,6,2.55347795800481,717.405531249999,717.405531249999,717.405531249999,717.405531249999,246,"['return']","[3.7161744170007296]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"125","1.4472400673955","148.319327731092","328.319327731092","low","82.9628064112068","maps/google_map_1.png","24.643478680114303","objects/1/1_97.jpg","0.0","indoors","LetterMail.jpg","old",0,80,80,80,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,724.744559291998,721.395059084003,721.395059084003,721.395059084003,721.395059084003,721.395059084003,"left",1.50968908299546,723.192452584,723.192452584,723.192452584,723.192452584,723.192452584,723.192452584,723.192452584,723.192452584,723.192452584,6,1.52102758299588,723.192452584,725.206913875001,725.206913875001,725.206913875001,162.5,"['return']","[1.9299252909986535]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"127","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_8.jpg","None","outdoors","Sign_OneWay.jpg","new",0,81,81,81,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,729.545076250004,727.394901833999,727.394901833999,727.394901833999,727.394901833999,727.394901833999,"right",1.27498174900393,728.959793583999,728.959793583999,728.959793583999,728.959793583999,728.959793583999,728.959793583999,728.959793583999,728.959793583999,728.959793583999,1,0.556173790995672,729.794714000003,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"128","3.92754334511961","148.319327731092","328.319327731092","high","225.14579685399","maps/google_map_1.png","166.826469122898","objects/1/1_18.jpg","0.0","outdoors","Toy_SeeSaw.jpg","old",0,82,82,82,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,732.977577209,730.044297667002,730.044297667002,730.044297667002,730.044297667002,730.044297667002,"left",1.30008916600491,731.625981792,731.625981792,731.625981792,731.625981792,731.625981792,731.625981792,731.625981792,731.625981792,731.625981792,6,1.32024783299858,733.439987083999,733.439987083999,733.439987083999,733.439987083999,221.5,"['return']","[3.6376714579964755]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"130","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_120.jpg","None","indoors","Briefcase_Silver.jpg","new",0,83,83,83,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,741.861353875,737.345393292002,737.345393292002,737.345393292002,737.345393292002,737.345393292002,"right",2.65337941599864,740.293257459001,740.293257459001,740.293257459001,740.293257459001,740.293257459001,740.293257459001,740.293257459001,740.293257459001,740.293257459001,1,1.54356058299891,742.111192625001,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"131","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_69.jpg","None","outdoors","Statue_Head.jpg","new",0,84,84,84,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,746.478176000004,742.360946459004,742.360946459004,742.360946459004,742.360946459004,742.360946459004,"right",3.01052258300479,745.660783250001,745.660783250001,745.660783250001,745.660783250001,745.660783250001,745.660783250001,745.660783250001,745.660783250001,745.660783250001,1,0.785500792000676,746.728358875,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"132","5.93195336185991","71.8991596638655","251.89915966386602","low","340.048281890059","maps/google_map_1.png","1.85087777380689","objects/1/1_59.jpg","0.0","indoors","Candy_Toffee.jpg","old",0,85,85,85,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,749.595182042001,746.977914542003,746.977914542003,746.977914542003,746.977914542003,746.977914542003,"left",0.902470957997139,748.175889416998,748.175889416998,748.175889416998,748.175889416998,748.175889416998,748.175889416998,748.175889416998,748.175889416998,748.175889416998,6,1.39234824999585,750.05872275,750.05872275,750.05872275,750.05872275,310,"['return']","[2.510489874999621]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"134","3.9269260434692597","148.319327731092","328.319327731092","high","225.110410135181","maps/google_map_1.png","166.791082404088","objects/1/1_91.jpg","0.0","indoors","Abacus.jpg","old",0,86,86,86,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,760.028302250001,752.82944275,752.82944275,752.82944275,752.82944275,752.82944275,"left",2.46809745799692,755.594037709001,755.594037709001,755.594037709001,755.594037709001,755.594037709001,755.594037709001,755.594037709001,755.594037709001,755.594037709001,6,4.41705075000209,760.489066374997,760.489066374997,760.489066374997,760.489066374997,228.5,"['return']","[3.237409416004084]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"136","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_89.jpg","None","outdoors","Bird_Duck.jpg","new",0,87,87,87,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,767.329040083998,763.996025542001,763.996025542001,763.996025542001,763.996025542001,763.996025542001,"right",2.16107658300461,766.443763709001,766.443763709001,766.443763709001,766.443763709001,766.443763709001,766.443763709001,766.443763709001,766.443763709001,766.443763709001,1,0.860663125000428,767.578065417001,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"137","0.48747976771791396","71.8991596638655","251.89915966386602","low","27.944700060262605","maps/google_map_1.png","46.045540396397","objects/1/1_51.jpg","0.0","indoors","Toy_LambPlushie.jpg","old",0,88,88,88,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,770.545189459001,767.828333584002,767.828333584002,767.828333584002,767.828333584002,767.828333584002,"left",1.60934162500052,769.727037375,769.727037375,769.727037375,769.727037375,769.727037375,769.727037375,769.727037375,769.727037375,769.727037375,6,0.790943373998743,771.006815459004,771.006815459004,771.006815459004,771.006815459004,32,"['return']","[6.241959498998767]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"139","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_1.jpg","None","indoors","Sieve_SideView.jpg","new",0,89,89,89,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,791.612371125004,777.511750167003,777.511750167003,777.511750167003,777.511750167003,777.511750167003,"left",11.2688284579999,789.077265042004,789.077265042004,789.077265042004,789.077265042004,789.077265042004,789.077265042004,789.077265042004,789.077265042004,789.077265042004,4,2.50684704100422,791.862468291998,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"140","3.14457938999197","148.319327731092","328.319327731092","medium","180.26251280208803","maps/google_map_1.png","121.943185070995","objects/1/1_44.jpg","0.0","outdoors","Camel_Dromedary.jpg","old",0,90,90,90,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,795.679178459002,792.111732625002,792.111732625002,792.111732625002,792.111732625002,792.111732625002,"left",1.575013958005,793.978482792001,793.978482792001,793.978482792001,793.978482792001,793.978482792001,793.978482792001,793.978482792001,793.978482792001,793.978482792001,6,1.6702057079965,796.140935042,796.140935042,796.140935042,796.140935042,137.5,"['return']","[5.906443082996702]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"142","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_68.jpg","None","indoors","KitchenTools.jpg","new",0,91,91,91,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,806.394980792,802.312643249999,802.312643249999,802.312643249999,802.312643249999,802.312643249999,"right",2.19212424999569,804.796806167004,804.796806167004,804.796806167004,804.796806167004,804.796806167004,804.796806167004,804.796806167004,804.796806167004,804.796806167004,1,1.57253791699623,806.646055249999,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"143","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_28.jpg","None","outdoors","LawnMower.jpg","new",0,92,92,92,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,810.195319792001,806.894958625002,806.894958625002,806.894958625002,806.894958625002,806.894958625002,"right",2.39971787499962,809.578903499998,809.578903499998,809.578903499998,809.578903499998,809.578903499998,809.578903499998,809.578903499998,809.578903499998,809.578903499998,1,0.598595749994274,810.445729459003,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"144","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_101.jpg","None","outdoors","PoliceTape.jpg","new",0,93,93,93,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,812.362207124999,810.696394750004,810.696394750004,810.696394750004,810.696394750004,810.696394750004,"right",0.766625042000669,811.743374625003,811.743374625003,811.743374625003,811.743374625003,811.743374625003,811.743374625003,811.743374625003,811.743374625003,811.743374625003,1,0.595264665993454,812.612852042002,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"145","2.1151913542011003","71.8991596638655","251.89915966386602","high","121.25300756566799","maps/google_map_1.png","139.353847901802","objects/1/1_50.jpg","0.0","outdoors","GatedEntrance.jpg","old",0,94,94,94,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,817.463078542001,812.862823625001,812.862823625001,812.862823625001,812.862823625001,812.862823625001,"left",2.60171216600429,815.764274125002,815.764274125002,815.764274125002,815.764274125002,815.764274125002,815.764274125002,815.764274125002,815.764274125002,815.764274125002,5,1.66550374999497,817.924609875001,817.924609875001,817.924609875001,817.924609875001,222.5,"['return']","[1.6294887499971082]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"147","1.10918743929277","148.319327731092","328.319327731092","low","63.5839933352542","maps/google_map_1.png","5.26466560416175","objects/1/1_17.jpg","0.0","indoors","WashingMachine.jpg","old",0,95,95,95,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,823.095629249998,819.812640625001,819.812640625001,819.812640625001,819.812640625001,819.812640625001,"left",2.13542179200158,822.243668374998,822.243668374998,822.243668374998,822.243668374998,822.243668374998,822.243668374998,822.243668374998,822.243668374998,822.243668374998,6,0.834178999997675,823.556781833999,823.556781833999,823.556781833999,823.556781833999,39,"['return']","[1.7039421250010491]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"149","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_58.jpg","None","indoors","Fryingpan.jpg","new",0,96,96,96,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,830.545967709004,825.529591167004,825.529591167004,825.529591167004,825.529591167004,825.529591167004,"left",1.32810070799314,827.144736792005,827.144736792005,827.144736792005,827.144736792005,827.144736792005,827.144736792005,827.144736792005,827.144736792005,827.144736792005,1,3.38392749999912,830.796412167001,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"150","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_22.jpg","None","outdoors","Hippopotamus.jpg","new",0,97,97,97,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,834.246098959004,831.045595750002,831.045595750002,831.045595750002,831.045595750002,831.045595750002,"right",2.07926987500105,833.411325417001,833.411325417001,833.411325417001,833.411325417001,833.411325417001,833.411325417001,833.411325417001,833.411325417001,833.411325417001,1,0.806944666001073,834.496280917003,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"151","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_45.jpg","None","indoors","Crib_Basket.jpg","new",0,98,98,98,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,836.480016250003,834.746793874998,834.746793874998,834.746793874998,834.746793874998,834.746793874998,"right",0.955170749999525,835.994629917004,835.994629917004,835.994629917004,835.994629917004,835.994629917004,835.994629917004,835.994629917004,835.994629917004,835.994629917004,1,0.458685874997173,836.729513416998,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"152","0.789928852218592","71.8991596638655","251.89915966386602","medium","45.282545668581704","maps/google_map_1.png","63.38338600471621","objects/1/1_36.jpg","0.0","outdoors","Hay.jpg","old",0,99,99,99,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,839.162355542001,836.980617583999,836.980617583999,836.980617583999,836.980617583999,836.980617583999,"left",0.955921832995955,838.231421083998,838.231421083998,838.231421083998,838.231421083998,838.231421083998,838.231421083998,838.231421083998,838.231421083998,838.231421083998,6,0.90993416600395,839.626198833997,839.626198833997,839.626198833997,839.626198833997,42.5,"['return']","[1.7137231660017278]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"154","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_72.jpg","None","outdoors","PirateFlag.jpg","new",0,100,100,100,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,843.979094584,841.613799999999,841.613799999999,841.613799999999,841.613799999999,841.613799999999,"right",1.39699849999306,843.294789416999,843.294789416999,843.294789416999,843.294789416999,843.294789416999,843.294789416999,843.294789416999,843.294789416999,843.294789416999,1,0.666097583001829,844.229474459004,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"155","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_70.jpg","None","outdoors","Paratrooper.jpg","new",0,101,101,101,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,847.046659250002,844.479464125005,844.479464125005,844.479464125005,844.479464125005,844.479464125005,"right",1.6480673739934,846.412243999999,846.412243999999,846.412243999999,846.412243999999,846.412243999999,846.412243999999,846.412243999999,846.412243999999,846.412243999999,1,0.611787125002593,847.296736249999,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"156","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_91.jpg","None","outdoors","PortaPotty.jpg","new",0,102,102,102,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,849.396667000001,847.546001959003,847.546001959003,847.546001959003,847.546001959003,847.546001959003,"right",0.966370332993392,848.795018666999,848.795018666999,848.795018666999,848.795018666999,848.795018666999,848.795018666999,848.795018666999,848.795018666999,848.795018666999,1,0.574830750003457,849.646554334002,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"157","5.84664382643996","71.8991596638655","251.89915966386602","low","335.157926356431","maps/google_map_1.png","6.741233307434911","objects/1/1_100.jpg","0.0","indoors","Chair_BeanBag.jpg","old",0,103,103,103,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,853.246941917001,849.896114084004,849.896114084004,849.896114084004,849.896114084004,849.896114084004,"left",1.17597579100402,851.365870084002,851.365870084002,851.365870084002,851.365870084002,851.365870084002,851.365870084002,851.365870084002,851.365870084002,851.365870084002,6,1.85114625000278,853.711420625004,853.711420625004,853.711420625004,853.711420625004,303,"['return']","[3.5956216659978963]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"159","3.24686821143275","71.8991596638655","251.89915966386602","high","186.12620320315102","maps/google_map_1.png","155.772956460714","objects/1/1_137.jpg","0.0","indoors","CigarCase.jpg","old",0,104,104,104,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,862.463757792,857.564295625001,857.564295625001,857.564295625001,857.564295625001,857.564295625001,"left",3.63777099999425,861.496545916998,861.496545916998,861.496545916998,861.496545916998,861.496545916998,861.496545916998,861.496545916998,861.496545916998,861.496545916998,6,0.938160666002659,862.924680834003,862.924680834003,862.924680834003,862.924680834003,235.5,"['return']","[3.0782859579921933]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"161","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_5.jpg","None","indoors","Glass_Beer.jpg","new",0,105,105,105,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,870.730022374999,866.263467375,866.263467375,866.263467375,866.263467375,866.263467375,"right",3.30545662399527,869.861013166999,869.861013166999,869.861013166999,869.861013166999,869.861013166999,869.861013166999,869.861013166999,869.861013166999,869.861013166999,1,0.838473749994591,870.980184583997,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"162","2.3257941663896604","148.319327731092","328.319327731092","medium","133.325780238898","maps/google_map_1.png","75.0064525078051","objects/1/1_23.jpg","0.0","indoors","HairScrunchie.jpg","old",0,106,106,106,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,873.146428166998,871.231086917003,871.231086917003,871.231086917003,871.231086917003,871.231086917003,"left",0.900393999996595,872.431633334003,872.431633334003,872.431633334003,872.431633334003,872.431633334003,872.431633334003,872.431633334003,872.431633334003,872.431633334003,6,0.698660457994265,873.610019250002,873.610019250002,873.610019250002,873.610019250002,147.5,"['return']","[3.5957712500021444]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
